numero_registro;marca;bula_pdf;fonte_pagina;praga_nome_comum;praga_nome_cientifico;dose_min;dose_max;dose_unidade;volume_calda_min;volume_calda_max;volume_calda_unidade;num_max_aplicacoes;intervalo_aplicacao;culturas;n_registros;fonte_trecho;status;ok_humano (S/N);correcao
30723;Glifomega 480 SL;30723.pdf;3;Mentrasto;Ageratum conyzoides;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Mentrasto (Ageratum conyzoides) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;3;Nabiça;Raphanus raphanistrum;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Nabiça (Raphanus raphanistrum) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;3;Picão-branco ou Fazendeiro;Galinsoga parviflora;1.0;1.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Picão-branco ou Fazendeiro (Galinsoga parviflora) | 1 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;3;Picão-preto;Bidens pilosa;1.0;1.5;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Picão-preto (Bidens pilosa) | 1-1.5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;3;Poaia-branca;Richardia brasiliensis;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Poaia-branca (Richardia brasiliensis) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;3;Quebra-pedra;Phyllanthus tenellus;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Quebra-pedra (Phyllanthus tenellus) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;3;Serralha;Sonchus oleraceus;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Serralha (Sonchus oleraceus) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;3;Trevo;Trifolium repens;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Trevo (Trifolium repens) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Cana-de-açúcar (roughing);Saccharum officinarum;6.0;6.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Cana-de-açúcar (roughing) (Saccharum officinarum) | 6 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-amargoso;Digitaria insularis;1.5;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-amargoso (Digitaria insularis) | 1.5-4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-azedo;Paspalum conjugatum;1.0;1.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-azedo (Paspalum conjugatum) | 1 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-braquiária;Brachiaria decubens;2.5;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-braquiária (Brachiaria decubens) | 2.5-4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-caiana;Panicum cayennense;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-caiana (Panicum cayennense) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-canoão;Setaria poiretiana;3.5;3.5;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-canoão (Setaria poiretiana) | 3.5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-colonião;Panicum maximum;1.5;5.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-colonião (Panicum maximum) | 1.5-5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-da-roça;Paspalum urvillei;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-da-roça (Paspalum urvillei) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-gengibre;Paspalum maritimum;3.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-gengibre (Paspalum maritimum) | 3-4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-gordura;Melinis minutiflora;3.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-gordura (Melinis minutiflora) | 3-4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-jaraguá;Hyparrhenia rufa;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-jaraguá (Hyparrhenia rufa) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-kikuio;Pennisetum clandestinum;4.0;5.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-kikuio (Pennisetum clandestinum) | 4-5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-massambará;Sorghum halepense;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-massambará (Sorghum halepense) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-membeca;Andropogon leucostachyus;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-membeca (Andropogon leucostachyus) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Capim-rabo-de-burro;Andropogon bicornis;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Capim-rabo-de-burro (Andropogon bicornis) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Grama-batatais;Paspalum notatum;4.0;5.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Grama-batatais (Paspalum notatum) | 4-5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Grama-comprida;Paspalum dilatatum;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Grama-comprida (Paspalum dilatatum) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Grama-missioneira ou capitinga;Axonopus compressus;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Grama-missioneira ou capitinga (Axonopus compressus) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Grama-seda;Cynodon dactylon;4.0;5.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Grama-seda (Cynodon dactylon) | 4-5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Grama-touceira;Paspalum paniculatum;4.0;5.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Grama-touceira (Paspalum paniculatum) | 4-5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Junquinho;Cyperus ferax;1.5;3.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Junquinho (Cyperus ferax) | 1.5-3 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Taboca;Guadua angustifolia;12.0;12.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Taboca (Guadua angustifolia) | 12 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Tiririca;Cyperus difformis;5.0;5.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Tiririca (Cyperus difformis) | 5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Tiririca;Cyperus flavus;3.0;3.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Tiririca (Cyperus flavus) | 3 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;4;Tiririca;Cyperus rotundus;4.0;5.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Tiririca (Cyperus rotundus) | 4-5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Agriãozinho;Synedrellopsis grisebachii;5.0;5.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Agriãozinho (Synedrellopsis grisebachii) | 5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Amendoim-bravo;Euphorbia heterophylla;3.0;4.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Amendoim-bravo (Euphorbia heterophylla) | 3-4 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Angiquinho;Aeschynomene rudis;3.0;4.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Angiquinho (Aeschynomene rudis) | 3-4 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Apaga-fogo;Alternanthera tenella;1.0;1.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Apaga-fogo (Alternanthera tenella) | 1 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Arroz vermelho, arroz daninho;Oryza sativa;3.0;4.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Arroz vermelho, arroz daninho (Oryza sativa) | 3-4 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Capim arroz;Echinochloa crusgali;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Capim arroz (Echinochloa crusgali) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Capim colchão;Digitaria horizontalis;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Capim colchão (Digitaria horizontalis) | 2 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Capim pé de galinha;Eleusine indica;1.0;2.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Capim pé de galinha (Eleusine indica) | 1-2 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Capim-marmelada;Brachiaria plantaginea;1.0;1.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Capim-marmelada (Brachiaria plantaginea) | 1 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Caruru verde;Amaranthus viridis;3.0;4.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Caruru verde (Amaranthus viridis) | 3-4 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Corda de viola;Ipomoea grandifolia;3.0;4.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Corda de viola (Ipomoea grandifolia) | 3-4 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Erva-lanceta;Solidago chilensis;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Erva-lanceta (Solidago chilensis) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Falsa serralha;Emilia sonchifolia;2.0;2.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Falsa serralha (Emilia sonchifolia) | 2 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Fedegoso-branco;Senna obtusifolia;5.0;5.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Fedegoso-branco (Senna obtusifolia) | 5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Grandiúva;Trema micrantha;4.0;4.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Grandiúva (Trema micrantha) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Guanxuma;Sida cordifolia;3.0;3.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Guanxuma (Sida cordifolia) | 3 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Guanxuma;Sida rhombifolia;3.0;3.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Guanxuma (Sida rhombifolia) | 3 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Guanxuma-branca;Sida glaziovii;3.0;3.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Guanxuma-branca (Sida glaziovii) | 3 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Língua-de-vaca;Rumex crispus;3.0;3.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Língua-de-vaca (Rumex crispus) | 3 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Macela;Gnaphalium pensylvanicum;1.0;2.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Macela (Gnaphalium pensylvanicum) | 1-2 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Maria-mole;Senecio brasiliensis;2.0;3.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Maria-mole (Senecio brasiliensis) | 2-3 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Mata-pasto;Eupatorium maximilianii;1.5;1.5;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Mata-pasto (Eupatorium maximilianii) | 1.5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Picão branco;Galinsonga parviflora;1.0;1.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Picão branco (Galinsonga parviflora) | 1 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;5;Picão preto;Bidens pilosa;1.0;2.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Picão preto (Bidens pilosa) | 1-2 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;5;Tanchagem;Plantago major;5.0;5.0;L/ha;300.0;400.0;L/ha;1;;Ameixa,Banana,Cacau,Café,Cana-de-açúcar,Citros,Maçã,Milho,Nectarina,Pera,Pêssego,Soja,Trigo,Uva,Pastagem,Pinus,Eucalipto;17;Tanchagem (Plantago major) | 5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Assa-peixe;Vernonia ferruginea;4.0;4.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Assa-peixe (Vernonia ferruginea) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Caeté;Thalia geniculata;4.0;4.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Caeté (Thalia geniculata) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Capim-amargoso;Digitaria insularis;2.0;2.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Capim-amargoso (Digitaria insularis) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Capim-carrapicho;Cenchrus echinatus;1.5;1.5;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Capim-carrapicho (Cenchrus echinatus) | 1.5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Capim-colchão;Digitaria horizontalis;2.0;2.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Capim-colchão (Digitaria horizontalis) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Capim-favorito;Rhynchelitrum repens;2.0;2.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Capim-favorito (Rhynchelitrum repens) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Capim-pé-de-galinha;Eleusine indica;2.0;2.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Capim-pé-de-galinha (Eleusine indica) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Capim-rabo-de-raposa;Setaria geniculata;2.0;2.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Capim-rabo-de-raposa (Setaria geniculata) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Carrapicho-de-carneiro;Acanthospermum hispidum;1.0;1.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Carrapicho-de-carneiro (Acanthospermum hispidum) | 1 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Caruru;Amaranthus hybridus;1.5;1.5;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Caruru (Amaranthus hybridus) | 1.5 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Centela;Centella asiatica;4.0;4.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Centela (Centella asiatica) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Grama-seda;Cynodon dactylon;3.0;5.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Grama-seda (Cynodon dactylon) | 3-5 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;6;Guanxuma;Sida rhombifolia;2.0;3.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Guanxuma (Sida rhombifolia) | 2-3 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;6;Guanxuma-branca;Sida glaziovii;2.0;3.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Guanxuma-branca (Sida glaziovii) | 2-3 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;6;Losna-branca;Parthenium hysterophorus;2.0;2.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Losna-branca (Parthenium hysterophorus) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Malvastro;Malvastrum coromandelianum;2.0;2.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Malvastro (Malvastrum coromandelianum) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Picão-preto;Bidens pilosa;1.0;1.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Picão-preto (Bidens pilosa) | 1 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Poaia-branca;Richardia brasiliensis;2.0;2.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Poaia-branca (Richardia brasiliensis) | 2 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;6;Tiririca;Cyperus rotundus;4.0;5.0;L/ha;300.0;400.0;L/ha;1;;Algodão,Feijão;2;Tiririca (Cyperus rotundus) | 4-5 | L/ha (produto comercial);validado;;
30723;Glifomega 480 SL;30723.pdf;6;Trapoeraba;Murdannia nudiflora;4.0;4.0;L/ha;150.0;400.0;L/ha;1;;Arroz,Arroz-irrigado,Seringueira;3;Trapoeraba (Murdannia nudiflora) | 4 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;7;Amendoim-bravo;Euphorbia heterophylla;2.0;3.3;L/ha;;;;2;15 a 20 dias entre aplicações sequenciais;Soja geneticamente modificada;1;Amendoim-bravo (Euphorbia heterophylla) | 2-3.3 | L/ha (produto comercial);validado_bula;;
30723;Glifomega 480 SL;30723.pdf;7;Apaga-fogo;Alternanthera tenella;2.0;3.3;L/ha;;;;2;15 a 20 dias entre aplicações sequenciais;Soja geneticamente modificada;1;Apaga-fogo (Alternanthera tenella) | 2-3.3 | L/ha (produto comercial);validado_bula;;
